ID	m/z	Ion mode	Retention time (min)	SnF2-1	SnF2-2	SnF2-3	NaF-1	NaF-2	NaF-3	control-1	control-2	control-3	Compound ID	Adducts	Formula	Score	Fragmentation Score	¦¤ppm	Metabolites
10.93_953.6410m/z	953.6410095	pos	10.93236667	6753.162156	5217.466185	5288.173829	4952.035744	4701.479709	4911.819102	4643.890175	4689.279384	4525.762893	HMDB0000005	2M-H	C4H6O3	38.6	0	4.808421187	2-Ketobutyric acid
1.22_245.1484m/z	245.1484266	pos	1.224083333	60.18195807	86.82415298	92.22275932	74.38161805	102.3476888	77.61483989	47.45557331	61.15336404	70.72583	HMDB0000010	M+NH4	C19H24O3	35.7	0	-3.046980561	2-Methoxyestrone
1.13_749.1163m/z	749.1163212	neg	1.132933333	41.17788223	68.53237308	26.72266964	0	42.69941618	23.82309595	14.99365219	17.73331934	0	HMDB0000019	M-H	C5H8O3	38.5	0	-1.272198349	Alpha-ketoisovaleric acid
6.85_630.0719m/z	630.0719305	pos	6.85285	364.2160868	234.6705628	375.8750776	367.237154	283.1578167	286.5228577	356.6384994	353.2590702	318.0741669	HMDB0000022	M+NH4	C9H13NO2	37.9	0	0.427485364	3-Methoxytyramine
2.64_591.3398m/z	591.3397949	pos	2.6422	1570.555178	1664.691453	1576.237726	1576.140336	1415.340557	1728.448953	1624.560214	1781.875252	1785.154018	HMDB0000026	M-H	C4H8N2O3	38.4	0	-2.009711636	Ureidopropionic acid
11.59_830.5918m/z	830.5917518	neg	11.59441667	0	498.8313801	121.9788571	264.9913325	316.232268	268.2333471	212.1351125	269.5959232	307.1686984	HMDB0000027	2M+FA-H	C9H15N5O3	33.3	0	-4.043549509	Tetrahydrobiopterin
1.92_403.1831m/z	403.183057	neg	1.916066667	4716.186175	4963.341805	4753.896054	4804.134627	5038.959897	4749.985781	4870.413551	4762.402673	4930.744651	HMDB0000030	M+H	C10H16N2O3S	40.5	20.5	-1.776454249	Biotin
3.74_407.2373m/z	407.2372515	pos	3.74105	2346.026862	3816.754087	2906.983549	2327.629867	3236.046696	3500.389037	3185.594188	3481.832613	3475.962215	HMDB0000031	2M+NH4	C19H30O2	35.3	0	3.672405048	Androsterone
1.21_229.0829m/z	229.0829069	neg	1.214933333	791.542988	943.5973978	846.1141653	765.7605317	856.2307185	833.2555385	753.6564027	749.7011618	734.9378243	HMDB0000033	M-H	C9H14N4O3	48.4	46.8	0.151744687	Carnosine
2.60_967.4711m/z	967.4710671	neg	2.604533333	60.84589889	85.39303875	73.98142088	78.87493664	100.0316448	68.76164439	34.41905446	67.67351929	76.2297666	HMDB0000034	M-H	C5H5N5	38.3	0	-1.058905956	Adenine
9.60_335.2197m/z	335.219696	neg	9.596183333	54.53877587	41.51717034	62.05517398	80.23127911	59.0743263	50.67988557	64.60958656	75.2826031	53.64806106	HMDB0000036	M-H2O-H	C26H45NO7S	39	8.74	0.004623395	Taurocholic acid
2.15_409.1852m/z	409.1851773	pos	2.149333333	3066.560218	3848.079933	3168.914399	3189.80176	3396.718846	3331.496163	3449.965219	3395.089085	3589.931389	HMDB0000037	2M+FA-H	C21H28O5	38	0	-2.912544922	Aldosterone
10.43_513.2480m/z	513.2479893	neg	10.4258	95.01518979	18.07171631	40.27671898	34.98436665	21.44835592	29.35564294	26.97315664	23.42767929	26.49837359	HMDB0000039	2M+H	C4H8O2	38.7	0	-1.465482264	Butyric acid
8.29_268.2631m/z	268.2630594	pos	8.29425	1045.867789	1866.947512	847.4822345	1196.197077	1977.491865	746.8507164	772.6292423	984.4297607	1336.914279	HMDB0000042	2M+FA-H	C2H4O2	48.1	44.5	-2.854369745	Acetic acid
2.74_245.1857m/z	245.1856772	pos	2.739666667	8688.380228	8652.070205	8712.140236	9424.051885	9467.751309	9757.409102	9495.731578	9163.923299	9047.365762	HMDB0000043	M+Na	C5H11NO2	42.1	21.1	-4.715164694	Betaine
5.49_961.5494m/z	961.549355	neg	5.49205	23.08204483	1.269722139	24.78458551	31.15214176	15.67662667	20.35237136	28.04557305	32.43355462	23.79100008	HMDB0000048	M+Na	C12H22O11	37.8	0	-1.037748652	Melibiose
6.44_791.5070m/z	791.5070467	neg	6.4445	31.2253501	56.90197885	27.99674473	29.46149233	31.16372214	23.08510385	21.48458481	25.97593971	24.16540553	HMDB0000053	2M+FA-H	C19H26O2	36.1	0	3.901259169	Androstenedione
1.78_259.0757m/z	259.0757161	neg	1.776066667	6023.386554	5688.296855	6185.827714	6036.078051	6490.780002	6215.229223	6058.534217	5948.90038	6119.345724	HMDB0000061	2M+Na	C10H15N5O10P2	39	0	0.058404375	"Adenosine 3',5'-diphosphate"
8.23_300.2885m/z	300.2884675	pos	8.2302	330.3666678	499.6910414	202.7250987	333.405981	652.2734025	128.3856391	134.0605201	171.1014606	734.1411151	HMDB0000062	M+H	C7H15NO3	44.4	30.8	-3.30123627	L-Carnitine
2.14_401.1616m/z	401.1615556	neg	2.138883333	41.74966118	30.0584473	13.37340338	20.15427413	27.2921496	36.68225604	29.4493383	8.946121359	25.6500904	HMDB0000063	2M+FA-H	C21H30O5	37.5	0.672	-3.112627487	Cortisol
1.28_215.1038m/z	215.1037959	neg	1.275266667	81.85904378	26.62171428	58.98328216	70.41448203	53.76023193	62.59297518	32.75680977	78.66182701	54.88437207	HMDB0000064	M-H2O-H	C4H9N3O2	38.8	0	-0.286181252	Creatine
1.46_221.0924m/z	221.0924136	pos	1.457433333	557.7126056	690.1600612	551.7156665	565.887092	661.604142	591.4695036	589.0767745	571.558972	599.2212854	HMDB0000068	"M-H2O-H, 2M-H"	C9H13NO3	43.1	17.6	-0.637251185	Epinephrine
6.86_554.3682m/z	554.368201	pos	6.863333333	152.6963423	107.4186779	170.5614175	181.2077916	184.4537719	191.1483567	163.3403999	191.705793	199.6372077	HMDB0000070	2M+FA-H	C6H11NO2	38.2	0	1.715408617	Pipecolic acid
8.76_535.3472m/z	535.347218	neg	8.758216667	65.40209291	44.2056794	61.73118862	62.35713259	60.77101595	50.97774798	62.52046465	56.34595296	60.07311962	HMDB0000071	2M+K	C10H12N4O4	38.1	0	-1.704211593	Deoxyinosine
2.59_568.3410m/z	568.3409905	pos	2.586883333	4465.932245	7382.36584	4872.885737	4863.203211	5242.597481	5605.147285	4963.483428	4722.238749	5482.520002	HMDB0000073	2M-H	C8H11NO2	37.9	0	-1.127549425	Dopamine
1.46_155.0825m/z	155.0824562	neg	1.46325	63.81582434	77.41057559	64.25497841	52.38242179	62.12832536	85.79623413	69.53936352	65.2173534	80.8633903	HMDB0000076	M+NH4	C4H6N2O2	38.9	0	0.121201649	Dihydrouracil
9.08_629.4545m/z	629.454526	neg	9.080533333	25.35915506	6.725474386	49.92294501	25.15019824	47.18285806	39.55576627	30.40543379	53.9130104	43.01073937	HMDB0000082	M+K	C9H16N3O14P3	37.1	0	-1.079531458	Cytidine triphosphate
8.39_277.2170m/z	277.2170417	neg	8.389733333	155.9782689	125.5920195	139.3612993	154.8624028	142.406294	131.2032212	137.7434588	138.4082248	129.1673701	HMDB0000085	2M+NH4	C10H13N5O4	39.4	8.09	3.933228466	Deoxyguanosine
9.05_737.4688m/z	737.468834	neg	9.049033333	1200.616641	1027.294781	1251.362525	1097.488377	1132.024817	1042.652049	1245.734694	1196.087584	1199.498307	HMDB0000086	"M+Na, M+K, M+H"	C8H20NO6P	44.9	29.2	-2.273535616	Glycerophosphocholine
4.35_277.0197m/z	277.0197358	neg	4.354766667	51.14389007	28.79459339	46.63750878	39.86286146	31.94962552	44.01369003	37.74560573	43.66013139	35.46565087	HMDB0000094	M-H	C6H8O7	38.5	0	0.325971009	Citric acid
3.59_392.2335m/z	392.2335381	pos	3.588733333	19.5790387	69.44827959	46.38878775	29.78561752	46.41617749	55.57604898	0	19.1446825	63.4354888	HMDB0000099	2M-H	C7H14N2O4S	36.9	0	-4.630693676	L-Cystathionine
3.82_695.3411m/z	695.3411048	pos	3.816216667	2570.232392	2797.961048	2717.731192	2676.572631	2762.71704	2816.496393	2735.626517	2602.789408	2615.722755	HMDB0000107	M+H-2H2O	C6H14O6	37.9	0	-2.320549335	Galactitol
3.68_455.2477m/z	455.2476865	pos	3.675933333	353.9559288	1299.586661	744.8875276	663.3591735	554.4179295	549.4035618	545.892641	628.4114552	652.6639174	HMDB0000118	M+H-2H2O	C9H10O4	37.4	0	-3.59568576	Homovanillic acid
7.02_431.2199m/z	431.219879	neg	7.019133333	292.7309251	178.4714634	231.5705473	263.8095578	222.9830754	274.7233333	284.878064	291.1021788	296.1180879	HMDB0000122	M+Na	C6H12O6	39	2.87	-3.248879127	D-Glucose
9.30_836.5428n	854.5766567	pos	9.304666667	24315.66295	21584.85007	22960.64823	22202.60469	21252.91628	22608.46749	24008.41644	23763.11551	22364.37179	HMDB0000123	M-H	C2H5NO2	38.7	0	-3.066851901	Glycine
3.99_491.2391m/z	491.2390585	neg	3.986633333	132.8833582	90.80710073	136.1788745	104.9295942	72.92582871	123.1518034	151.3808431	135.5687624	126.2725923	HMDB0000131	M-H2O-H	C3H8O3	38.4	0	-3.390241495	Glycerol
3.52_591.3203m/z	591.3202701	neg	3.51615	1230.654529	1602.407025	1211.866828	1103.779675	1156.670665	1150.282489	1161.513655	1235.470494	1231.936806	HMDB0000133	M-H	C10H13N5O5	38.4	0	0.285115721	Guanosine
7.24_366.2647m/z	366.2646525	neg	7.238966667	61.36369036	30.65883225	32.60510597	58.44546089	38.21967395	45.91508574	44.95158505	51.84220984	46.22755906	HMDB0000134	2M+FA-H	C4H4O4	38.6	0	-1.656323691	Fumaric acid
1.42_154.0834m/z	154.0833752	pos	1.4247	98.23522864	124.0764022	74.69424234	64.75997186	212.8865362	91.92134819	131.1148962	121.8619507	116.0306957	HMDB0000138	M-H	C26H43NO6	40.6	8.92	-1.859511525	Glycocholic acid
1.19_216.0986m/z	216.0985846	neg	1.190433333	320.8195047	324.4819077	305.4848456	301.4559567	336.3024437	299.8013719	279.2884178	304.0486418	277.7179921	HMDB0000145	2M-H	C18H22O2	37.3	0	4.101935914	Estrone
1.18_118.0508m/z	118.0507542	neg	1.1796	182.9271411	204.4947544	162.5107593	126.1248664	127.7426588	139.6600561	155.3921428	173.8615828	141.1952952	HMDB0000148	M-H	C5H9NO4	51.2	60.5	-1.040526509	L-Glutamic acid
4.10_234.0781m/z	234.0781288	neg	4.10095	25.38586436	47.03544486	27.50231513	39.47122593	32.15438461	29.37294769	28.02558652	28.14527728	36.66915335	HMDB0000153	M+H	C18H24O3	35.9	0	1.895572414	Estriol
8.90_383.1741m/z	383.1741433	neg	8.897716667	48.39908778	49.76463663	52.09763058	61.08511779	48.21052531	51.78915871	44.01058531	50.92530697	47.09553436	HMDB0000156	M-H	C4H6O5	38.6	0	-1.389941437	L-Malic acid
5.05_200.2371m/z	200.2370598	pos	5.0451	239.8009593	541.8109469	247.129203	245.6432369	260.3252319	252.1162671	294.4057726	264.7532822	279.5350907	HMDB0000157	M-H	C5H4N4O	38.2	0	-2.212940596	Hypoxanthine
8.29_352.3202m/z	352.3201759	pos	8.29425	986.2590951	2102.424177	1041.728104	966.6060342	1249.894449	1321.025067	702.7599242	620.4959434	1114.246268	HMDB0000158	M-H	C9H11NO3	51.6	65.3	-1.069724294	L-Tyrosine
2.81_164.0717m/z	164.0716995	neg	2.814016667	576.76779	620.5054902	709.8943388	665.6976652	573.4061709	553.7758905	552.8855015	529.3399657	501.5157432	HMDB0000159	M-H	C9H11NO2	57	94.9	-0.015951309	L-Phenylalanine
2.50_191.1543m/z	191.1543215	pos	2.49885	15.46274836	52.94097546	53.67590791	55.99983706	35.05415843	89.68976706	57.47545554	44.80642586	69.52715563	HMDB0000162	M-H	C5H9NO2	38.4	0	-1.609493702	L-Proline
3.39_187.0068m/z	187.0068228	neg	3.390316667	813.0549168	524.8685221	771.6783031	788.5045927	689.9834915	736.4347224	676.791516	853.5347382	819.7625072	HMDB0000167	M-H	C4H9NO3	51.2	63.3	-1.785100092	L-Threonine
8.84_327.2323m/z	327.2322607	neg	8.839716667	66.40408501	63.20452964	62.00451642	66.68720968	65.40811304	70.20717748	61.35881181	63.53517583	61.8430447	HMDB0000174	M-H2O-H	C6H12O5	38.6	0	-0.611517111	L-Fucose
5.26_329.1871m/z	329.1871272	neg	5.258233333	38.11689274	17.82649504	45.1089989	48.42620002	53.65766777	40.96813314	45.27384886	43.95028903	41.88817823	HMDB0000175	2M+NH4	C10H13N4O8P	36.7	0	2.632313769	Inosinic acid
1.14_156.0763m/z	156.0762647	pos	1.136233333	555.9558701	635.8745434	561.6778335	554.8395884	650.260173	607.6188366	520.7482701	501.2318405	602.9536769	HMDB0000177	M+H	C6H9N3O2	57.8	95.3	-3.148739889	L-Histidine
10.31_518.3679m/z	518.3679231	pos	10.30826667	205.0066096	168.2974711	185.9793682	88.82748413	71.17940576	82.16865202	55.98792006	69.42196785	73.3200165	HMDB0000181	M-H2O-H	C9H11NO4	35.2	0	-0.256633971	L-Dopa
5.64_307.1916m/z	307.191611	neg	5.640033333	88.38638333	60.39479946	74.64522351	83.4392668	77.38953655	84.44640314	91.81439591	82.8098736	86.73172321	HMDB0000182	M-H	C6H14N2O2	40.6	3.98	-0.074582883	L-Lysine
1.11_230.1260m/z	230.1259835	neg	1.109266667	24.98235645	30.28461022	24.80153585	31.18888797	31.39833437	26.01026344	28.54594966	25.4950052	28.75527364	HMDB0000187	"M-H, 2M-H"	C3H7NO3	38.8	0	-1.268171222	L-Serine
5.33_302.3048m/z	302.3047909	pos	5.332566667	5415.348207	15982.61057	6072.44546	5926.614581	7673.69101	7245.340422	6081.679385	7415.786577	6080.773592	HMDB0000190	M-H	C3H6O3	43.5	21.9	-1.868290478	L-Lactic acid
8.24_493.2793m/z	493.2792716	neg	8.244583333	12.87649302	55.03805271	28.46690863	32.83287859	31.89063948	34.40818664	15.4755079	25.31114875	25.84572889	HMDB0000195	M-H	C10H12N4O5	39.3	6.3	0.381708164	Inosine
2.08_849.4064m/z	849.406434	pos	2.08425	1216.505227	1115.202845	1141.382997	1186.972198	1207.276927	1200.907959	1201.381399	1220.887495	1249.599977	HMDB0000201	2M+H	C9H17NO4	36	0	-3.793284979	L-Acetylcarnitine
7.82_342.2653m/z	342.2653296	neg	7.816766667	54.95116474	35.82787799	38.9261951	49.21494144	38.52483215	49.5319442	40.30350285	49.13530159	39.35311427	HMDB0000202	M-H	C4H6O4	46.3	37.1	-2.339255871	Methylmalonic acid
15.43_265.2524m/z	265.2524141	pos	15.4285	938.6317356	1050.986078	851.4253227	476.707075	334.1584434	673.4921437	584.1355827	840.1427826	771.9247053	HMDB0000206	M-H	C8H16N2O3	49.8	51.2	-0.120587919	N6-Acetyl-L-lysine
3.49_628.3652m/z	628.3652173	neg	3.492983333	689.0247889	476.6138775	653.8851085	632.8094199	566.8800079	780.6210678	666.6962902	713.2067872	726.8564857	HMDB0000207	2M-H	C18H34O2	41.6	19.7	-2.255718912	Oleic acid
5.06_260.2580m/z	260.257979	pos	5.05585	394.015493	1051.130749	450.0617027	463.2198487	556.7532529	423.1231815	436.6585062	377.3104231	474.9032486	HMDB0000210	M-H	C9H17NO5	42.5	25.1	2.643965788	Pantothenic acid
1.58_87.0436m/z	87.04363496	pos	1.5756	25.75067005	83.76749062	24.26560109	15.20518112	20.85556779	27.2012561	22.38367307	33.02710742	23.75635456	HMDB0000212	M-H2O-H	C8H15NO6	37.9	0	0.411665287	N-Acetylgalactosamine
5.53_609.2674m/z	609.2673545	neg	5.525883333	147.8411453	79.65639944	127.1253205	95.47269366	84.75206508	108.3680637	128.0350251	130.6374101	113.0531819	HMDB0000214	M-H	C5H12N2O2	38.6	0	-0.239777548	Ornithine
9.80_567.3787m/z	567.3786888	pos	9.801433333	43912.1619	47098.70559	44550.69183	42600.1361	43905.61599	43745.95566	43652.91891	42866.25603	42868.95038	HMDB0000216	M+NH4	C8H11NO3	37.6	0	-2.433723121	Norepinephrine
2.17_430.2297m/z	430.2297388	pos	2.171116667	18010.86611	15962.77296	17854.57978	18852.1955	18752.27621	18991.37601	18836.25445	19172.03929	19065.28635	HMDB0000218	2M+K	C10H13N2O11P	38.4	0	-0.530940262	Orotidylic acid
2.17_808.3466m/z	808.3465524	pos	2.171116667	1121.847619	1161.423195	1223.437983	1012.040345	1167.45342	1170.457722	1098.805495	1088.529486	1043.753497	HMDB0000220	"M-H, 2M-H"	C16H32O2	41.5	8.28	-0.285255151	Palmitic acid
2.57_390.1317m/z	390.1317181	neg	2.569866667	994.273892	1091.544509	879.4747986	827.9171909	975.6859891	880.7955318	888.0464554	799.7439107	866.1570557	HMDB0000222	M-H	C23H45NO4	38.6	0	-2.42346723	L-Palmitoylcarnitine
3.40_490.2769n	491.2841352	pos	3.4038	245154.6383	258420.8225	249601.3087	266736.9618	270926.4966	273750.3354	261534.4153	261399.1736	260255.793	HMDB0000225	2M+FA-H	C6H8O5	39.5	0	0.699746007	Oxoadipic acid
6.57_358.3666m/z	358.3665885	pos	6.571583333	3188.572585	8216.819997	10062.95918	3948.72467	10026.44415	3180.738606	4684.285157	3069.89863	8971.423971	HMDB0000227	M-H	C6H12O4	42.3	20.5	-1.314076381	Mevalonic acid
4.50_750.4366m/z	750.4366324	neg	4.4976	91.63418517	94.15684176	109.5636017	125.0085268	113.196993	111.4426177	76.78552382	91.71896381	84.65336544	HMDB0000229	2M+H	C11H15N2O8P	36.1	0	4.946865627	Nicotinamide ribotide
5.27_793.4396m/z	793.439617	neg	5.269233333	22.7676356	7.150043366	30.29148737	22.12565783	14.26189855	31.81997821	32.36692676	23.1167222	22.16424711	HMDB0000230	M-H	C11H19NO9	38.5	0	-0.629047224	N-Acetylneuraminic acid
3.24_919.5099m/z	919.5099439	pos	3.240466667	2781.819154	1592.861731	2730.702768	3226.252139	2470.455998	3177.482593	2776.404651	3008.737686	2733.202353	HMDB0000241	M-H2O-H	C34H34N4O4	35.7	23.2	4.164684924	Protoporphyrin IX
4.84_296.1287m/z	296.1287149	neg	4.836583333	135.9830498	87.02981541	130.2934002	137.3403512	132.6015288	123.3411914	144.2656644	132.8575861	143.3532906	HMDB0000244	M-H	C17H20N4O6	42.7	25.1	1.728313692	Riboflavin
1.81_328.1387m/z	328.1386952	pos	1.81075	3862.777553	4341.452369	4109.092238	4354.678143	4343.95199	4420.276595	4803.350082	4484.824698	4961.545148	HMDB0000245	M-H	C10H14N2O4	52	65.9	-0.564077922	Porphobilinogen
3.84_687.3317m/z	687.3316509	pos	3.837583333	19518.11587	22898.47583	20047.15379	20085.43693	21855.95055	19923.32491	20106.9655	20116.94058	20277.63298	HMDB0000251	M-H	C2H7NO3S	38.2	0	-0.79935073	Taurine
1.60_226.1186m/z	226.1185762	pos	1.597933333	185.3669643	145.2008665	216.5597189	199.006361	153.8640157	217.8652652	217.1958922	199.3178148	219.0317162	HMDB0000252	M+H	C18H37NO2	44.5	45.8	-4.137631146	Sphingosine
5.01_413.2168m/z	413.2167991	neg	5.012066667	52.65893997	108.7753603	58.8614628	71.59576826	70.81791933	60.67972926	59.35734883	74.43598308	60.24313658	HMDB0000253	2M+NH4	C21H32O2	38.1	0	-4.212793272	Pregnenolone
1.21_307.1141m/z	307.1140576	neg	1.214933333	234.7766774	333.8933293	261.9161757	245.8136299	239.6453004	275.1333211	227.1717712	237.5478317	225.4665866	HMDB0000262	M-H	C5H6N2O2	38.1	0	-2.605339995	Thymine
8.41_466.3094n	950.6526209	pos	8.412966667	14592.82783	13301.56207	14268.69393	14649.0914	14171.61148	14493.73547	14862.84978	14618.2795	14011.67951	HMDB0000267	M+Na	C5H7NO3	37.7	0	-4.409075771	Pyroglutamic acid
9.05_352.2849m/z	352.2848795	neg	9.049033333	100.0154343	90.42341752	94.4235831	149.4423533	119.5506795	85.24641289	93.41234783	104.1645449	95.24586215	HMDB0000273	M+Na	C10H14N2O5	37.3	0	-1.091032339	Thymidine
10.40_724.5410m/z	724.5410134	pos	10.40123333	1837.8702	1533.687573	2097.568784	1935.979339	2388.916976	2716.93867	3039.935418	2896.807331	2535.098219	HMDB0000277	2M-H	C18H38NO5P	31.2	0	-4.453311153	Sphingosine 1-phosphate
6.49_485.1145m/z	485.1145436	neg	6.492666667	18.73590975	22.17613989	39.57055446	39.3738166	18.09396752	30.69573487	43.5251119	68.70444403	44.01263371	HMDB0000288	M-H	C9H13N2O9P	37.4	0	-0.910178124	Uridine 5'-monophosphate
1.35_77.0384m/z	77.03837606	pos	1.347866667	80.28587729	151.155494	77.35485312	141.7109874	133.8745493	81.47554735	96.51432351	63.91803635	118.7937331	HMDB0000290	M+Na	C17H27N3O17P2	38.1	0	1.87800725	Uridine diphosphate-N-acetylglucosamine
3.57_392.1816m/z	392.1815626	neg	3.567316667	408.9515205	425.2081172	398.5452303	391.2059056	340.0890738	334.7704995	360.5114152	362.3129868	445.6649314	HMDB0000291	2M-H	C9H10O5	38.5	0	-4.768186016	Vanillylmandelic acid
1.86_279.1341m/z	279.134062	pos	1.864583333	2265.278681	2414.835073	2294.025321	2447.918085	2369.598952	2382.207569	2337.655761	2426.246925	2616.906989	HMDB0000292	M-H	C5H4N4O2	45.2	29.8	-0.811271137	Xanthine
9.19_448.2985n	914.6307761	pos	9.188933333	65982.27357	67837.11993	66814.89375	66101.29192	64017.85134	65242.80102	67045.47246	67136.73222	65434.44861	HMDB0000294	2M+K	CH4N2O	38.8	0	-3.550016175	Urea
1.22_485.3060m/z	485.3060275	pos	1.224083333	567.6398151	755.0781344	572.5777688	528.9262142	663.4227734	694.9026816	542.3674398	504.0095926	486.9504636	HMDB0000299	M-H	C10H12N4O6	39.4	10.8	0.746780794	Xanthosine
6.00_494.3218m/z	494.3217562	pos	5.995816667	498.4683212	350.8736682	463.8346068	501.5127541	528.2567847	539.2897003	567.8604991	511.9143205	537.2301202	HMDB0000300	M-H	C4H4N2O2	38.1	0	-3.558507176	Uracil
9.85_855.5081m/z	855.5081384	pos	9.852783333	1602.639514	1098.154252	1447.431981	1652.276991	1807.781294	2067.030405	2023.707341	2285.911338	2284.619398	HMDB0000301	M-H	C6H6N2O2	37.9	0	-2.760940919	Urocanic acid
1.13_601.1082m/z	601.1082168	neg	1.132933333	80.2970825	89.84250604	62.84100031	53.03506445	83.53759407	63.69540405	53.01289305	60.07655054	52.85973964	HMDB0000303	M+Na	C10H12N2	36.9	0	-3.700039165	Tryptamine
11.08_650.5116m/z	650.5116216	pos	11.07841667	529.9458531	565.9905944	663.4637309	865.1090348	976.5048896	915.1217827	1030.513222	922.1598307	881.7680746	HMDB0000306	2M+FA-H	C8H11NO	37.9	0	-1.455881669	Tyramine
9.36_510.3595m/z	510.3594999	pos	9.35725	5604.817287	4531.959791	5183.481027	4754.969104	4408.248212	4697.878226	4512.898801	4528.535628	4599.60591	HMDB0000307	M+Na	C24H40O6	38.4	0	-1.85184	1b-Hydroxycholic acid
3.13_571.3037m/z	571.303731	pos	3.131833333	40623.05976	42530.29433	42353.89076	44088.05597	45405.13352	44438.65578	43461.43936	43792.88808	43762.07104	HMDB0000308	M+K	C24H38O3	34.4	0	4.217738721	3b-Hydroxy-5-cholenoic acid
4.20_483.2400m/z	483.2399766	neg	4.19745	303.1613914	282.9959301	343.92441	323.6444129	291.6222609	313.5192498	297.4207305	284.1136275	265.3024223	HMDB0000309	2M+K	C19H28O3	38.1	0	-1.88393198	"3a,16b-Dihydroxyandrostenone"
1.90_219.1336m/z	219.1335828	pos	1.898066667	2753.765377	3578.466014	2761.927953	2870.674154	3232.220395	3022.317902	3002.243142	3063.966599	3209.097914	HMDB0000312	"M+H-2H2O, M+NH4"	C24H40O5	46.1	38.7	-2.51013232	"3a,7a,12b-Trihydroxy-5b-cholanoic acid"
1.61_393.1196m/z	393.1195704	neg	1.60625	138.4618227	111.2627119	130.1423679	119.1383433	155.2446135	119.5906573	169.5416569	113.3477089	145.4756741	HMDB0000314	M-H	C21H34O5	35.1	0	-3.549753902	3b-Allotetrahydrocortisol
9.28_329.2480m/z	329.2479785	neg	9.2767	107.6714114	83.67863793	107.9448875	112.3891633	109.8762389	112.8446994	109.9331827	94.75027618	95.78407475	HMDB0000317	2M+NH4	C6H12O3	37.9	0	2.755657099	2-Hydroxy-3-methylpentanoic acid
5.67_383.2183m/z	383.2183124	neg	5.673366667	54.37626942	116.417875	39.10154325	98.99951228	79.97549568	47.3693647	48.29954678	45.46756618	53.35299325	HMDB0000323	2M+FA-H	C5H10N2O	38.7	0	-0.003275768	3-Amino-2-piperidone
1.17_216.0140m/z	216.0140265	pos	1.169166667	29.58811933	31.990834	42.63552824	41.69344461	50.59230931	38.19071113	29.00809071	35.44229227	29.46850714	HMDB0000325	2M+FA-H	C8H14O5	38	0	0.347829616	3-Hydroxysuberic acid
1.14_308.1570n	309.1651365	pos	1.136233333	411.9936459	621.2074004	657.4735968	578.3613018	597.7217225	583.9662449	749.333881	622.4763232	670.0329142	HMDB0000326	M+H-2H2O	C24H40O5	44	29.8	-1.987977631	"1b,3a,12a-Trihydroxy-5b-cholanoic acid"
1.51_191.0497m/z	191.0497029	neg	1.510416667	134.1086151	93.03823357	127.2500854	133.4817491	146.4562461	138.160037	132.1903844	144.4790045	141.0988442	HMDB0000328	"M+H-2H2O, M+H"	C24H38O4	37.2	0	-2.989074828	12-Ketodeoxycholic acid
9.10_760.4976m/z	760.4976157	pos	9.09505	219285.8689	259866.8952	229461.0936	198411.9838	196141.6781	194527.3489	197376.0082	191205.7001	194678.7129	HMDB0000337	M-H	C4H8O4	38.6	0	-1.585190389	"(S)-3,4-Dihydroxybutyric acid"
4.42_234.1237m/z	234.1236999	pos	4.4163	0	3.258254015	3.8285449	7.393127441	0	32.46667728	634.0136827	21.91001643	11.97501909	HMDB0000348	M+H-2H2O	C24H40O4	42.3	22.3	-3.161161644	"3b,12a-Dihydroxy-5a-cholanoic acid"
1.68_151.1225m/z	151.1225227	pos	1.677216667	56.42624492	0	38.91905126	46.10948268	7.322871544	32.97783096	37.01572803	53.63134577	58.2225513	HMDB0000350	2M-H	C10H18O5	36.9	0	3.309969928	3-Hydroxysebacic acid
10.76_842.6093m/z	842.6093311	pos	10.76271667	5115.25972	3106.829716	4188.972398	4091.988584	3614.106709	4203.121997	4003.37759	3956.504748	3402.165002	HMDB0000351	2M+H	C5H10O3	39.2	0	0.281993461	"3-Hydroxy-2-methyl-[R-(R,S)]-butanoic acid"
6.97_389.1098m/z	389.1098228	pos	6.971616667	141.7882624	321.6985749	66.33287502	61.02867752	74.86737863	101.6381797	272.4584588	86.82212459	155.7862582	HMDB0000372	2M-H	C18H20O3	37.2	2.06	4.49364752	16-Oxoestrone
5.82_579.3054m/z	579.3054218	neg	5.815866667	35.36983476	28.8793108	30.01768042	36.87469714	25.03993848	29.57367258	35.72217734	32.92577648	36.49054885	HMDB0000387	2M+Na	C12H24O3	36.7	0	-3.033445416	3-Hydroxydodecanoic acid
3.48_433.2047m/z	433.2047453	pos	3.479616667	544.0856791	1847.405663	919.8237409	683.8312772	1219.781485	594.1640934	868.8046901	845.7511659	965.3403245	HMDB0000389	M-H2O-H	C9H11N5O2	36.9	0	-3.561939301	2'-Deoxysepiapterin
4.10_200.1288m/z	200.1288126	neg	4.10095	134.7248769	83.74310766	140.8248831	175.5724438	107.9450549	82.7414481	155.2167108	87.22899184	151.4936107	HMDB0000394	2M+K	C14H26O5	37.1	0	3.861715104	3-Hydroxytetradecanedioic acid
1.13_543.2262m/z	543.2262279	neg	1.132933333	80.49130943	90.33186132	105.9536239	76.58530331	101.6850496	85.26002981	106.5308678	108.1601235	86.04246516	HMDB0000408	M-H	C6H10O3	38.4	0	-0.73981209	2-Methyl-3-ketovaleric acid
