ID	m/z	Ion mode	Retention time (min)	SnF2-1	SnF2-2	SnF2-3	NaF-1	NaF-2	NaF-3	control-1	control-2	control-3	Compound ID	Adducts	Formula	Score	Fragmentation Score	¦¤ppm	Metabolites
8.65_295.1891m/z	295.1891285	neg	8.651733333	43.34205233	51.65228899	55.60658446	39.04645304	61.84021176	62.96210607	48.44555872	50.89023973	56.182299	HMDB0000898	2M+FA-H	C6H11N3	38.9	0	1.322528218	Latanoprost
2.04_289.1541m/z	289.1541375	pos	2.0408	90.84228028	112.5312017	99.5863141	98.22920611	80.72573461	82.18464066	92.2348692	85.63095467	74.98397504	HMDB0000898	2M+K	C6H11N3	38.2	0	1.53769388	N-stearoyl valine
10.05_329.2105m/z	329.2104682	pos	10.047	495.7358212	214.4724293	454.1772639	135.5346088	158.0708803	80.13977186	1459.642373	559.369705	292.0172772	HMDB0000903	M+H-2H2O	C21H32O5	36.6	0	-1.792719011	"7a,12a-Dihydroxy-3-oxo-4-cholenoic acid"
1.16_156.0774m/z	156.0773643	neg	1.160433333	4.464991056	5.377472068	6.660283376	7.697096775	4.295687503	5.169780651	5.905100075	7.400559534	3.819562807	HMDB0000904	M-H2O-H	C6H13N3O3	37.7	0	-2.77468676	"Hydroxysintaxanthin 5,6-epoxide"
3.46_456.2559n	474.2902044	pos	3.460383333	94715.42368	49530.91907	41048.51085	29389.0097	14954.26208	17596.01561	136538.0569	50411.02059	35539.69787	HMDB0000907	"M+H, M+NH4, M+K"	C24H40O6S	42.5	24.1	2.973820179	Eicosanoyl-EA
5.03_456.2555n	911.5036247	neg	5.03225	360.7867809	468.9078293	487.9541663	554.8448478	706.476061	640.5253142	240.4868542	419.8356228	468.3119292	HMDB0000907	"2M-H, 2M+FA-H"	C24H40O6S	36.5	0.236	1.951937532	Dapiprazole
6.59_446.4198m/z	446.419824	pos	6.593933333	526.0761354	182.1685968	190.7107569	135.9618974	135.6179952	222.8186128	930.642784	187.4828497	138.2854944	HMDB0000910	2M+NH4	C13H26O2	40.1	8.5	-1.311028951	Deoxycholic acid glycine conjugate
1.83_382.1001m/z	382.1000517	neg	1.8319	28.32706412	30.08673643	34.96871341	19.96770958	30.34851207	13.79028925	0	43.14292181	13.01370088	HMDB0000912	M-H	C14H17N5O8	36.3	0	-1.003367872	Queuosine
3.35_203.0829m/z	203.0829369	neg	3.347166667	41.87182967	11.30737453	38.0378324	12.66763363	16.31080386	16.12878842	28.66607563	30.73120337	3.769447225	HMDB0000926	2M+FA-H	C5H5N	38.4	0	2.123353421	2-Fucosyllactose
2.53_205.0965m/z	205.0965124	pos	2.532866667	461.1515792	354.1774402	273.0147105	267.7805851	268.7930284	173.6465919	564.6541306	340.9226022	355.1652081	HMDB0000929	M+H	C11H12N2O2	45.6	43.9	-3.143871747	"(9Z,11R,12S,13S,15Z)-12,13-Epoxy-11-hydroxy-9,15-octadecadienoic acid"
2.20_204.0899n	203.082644	neg	2.201216667	7775.476753	7784.302445	7277.846506	7283.019578	6729.017695	6275.912999	8689.062344	7686.317407	7605.132156	HMDB0000929	"M-H, 2M-H"	C11H12N2O2	43.5	22.1	0.209622146	Butyl (S)-3-hydroxybutyrate glucoside
4.50_514.2843m/z	514.2842734	neg	4.497933333	313.8406797	409.1568013	401.108522	471.4339009	591.8691944	538.0120078	214.5162563	364.7053073	402.7465611	HMDB0000932	M-H	C26H45NO7S	39.6	0.706	-0.2404709	Dihydroergotamine
3.16_479.2620m/z	479.2620217	pos	3.162233333	411.3439173	493.6582747	556.4733868	510.0862231	540.1651699	548.6589579	352.017636	473.2831361	471.0192347	HMDB0000933	2M+Na	C12H20O4	39.3	0	1.058193183	"1,2-Diphenylcyclobutane"
4.39_501.2690m/z	501.2690455	neg	4.39145	36.67102494	42.36211589	49.96959029	59.29229919	74.04500953	52.3508556	23.44580976	48.1998394	42.62751856	HMDB0000933	2M+FA-H	C12H20O4	38.6	0	-3.233991082	PI(17:1(9Z)/20:0)
7.68_388.3933m/z	388.393319	pos	7.6781	440.522166	172.2913062	705.0187475	40.86061266	78.92309321	202.7721306	148.703741	60.54000321	233.4699742	HMDB0000941	M+NH4	C27H46	37.7	0	-1.236696305	"4-ethylamino-6-isopropylamino-1,3,5-triazin-2-ol"
6.54_358.3676m/z	358.3675566	pos	6.542316667	15464.38579	7587.510926	8525.257771	6972.270032	7401.173097	8216.20274	15185.78959	5300.422326	4187.298917	HMDB0000944	M+NH4	C22H44O2	43.6	19.8	-1.173998008	4-keto pentadecanoic acid
5.37_390.3573m/z	390.3573151	pos	5.368983333	2023.231333	1451.574251	1336.887269	1049.915323	690.1914633	788.0585643	3650.86161	1525.137807	1426.684228	HMDB0000947	2M+NH4	C11H22O2	39.1	5.35	-1.263121035	PS(14:1(9Z)/0:0)
7.05_149.0091m/z	149.0091196	neg	7.050983333	8.240166739	1.733671436	4.689949036	8.018661688	2.2976596	7.847488796	7.755286258	2.351200079	10.54014494	HMDB0000956	M-H	C4H6O6	38.8	0	-0.278945772	Tovophyllin B
5.32_151.0238m/z	151.0237691	pos	5.316516667	11.26507885	14.94645512	4.661560059	8.686741891	2.92657813	9.557339343	28.22255184	19.73392856	15.24643534	HMDB0000956	M+H	C4H6O6	38.8	0	0.364922057	Acetylpterosin C
1.64_455.1170m/z	455.1170167	neg	1.63925	15.36326304	5.629844345	4.691986084	8.497749617	0	4.419760179	7.472927241	14.1221945	9.768635582	HMDB0000962	2M+FA-H	C8H15NOS2	36.3	0	-0.483708548	Monocrotaline
9.14_718.9547m/z	718.9546862	pos	9.136483333	22.93784895	63.62179101	60.39227247	199.988014	306.3123295	290.44629	0	376.9619139	442.407433	HMDB0000968	2M+K	C6H14O12P2	38	0	-0.838524204	Picrocrocin
2.93_206.0459m/z	206.0458947	neg	2.931683333	0	0	1.353660583	0	0	0	44.03542313	6.700301957	0	HMDB0000978	M-H	C10H9NO4	37.7	0	0.064384867	Caffeic acid 3-O-glucuronide
2.89_89.0593m/z	89.05928551	pos	2.891483333	424.1641431	9.390117244	14.49610138	4.880142714	0	0	572.0334456	272.3873908	91.64397947	HMDB0000990	2M+H	C2H4O	38.4	0	-4.774628049	Kudzusaponin SA4
7.35_311.2017m/z	311.2016504	neg	7.350133333	47.01059258	52.64439099	56.20578167	45.84142154	36.41759668	84.27249532	82.05522708	57.97255224	55.4404886	HMDB0000995	M-H	C21H28O2	39.1	0	-0.010582457	Rollinecin A
10.82_625.4275m/z	625.4274551	pos	10.81536667	46.78099782	0	53.24179029	136.4220407	127.4801321	192.6040211	245.0975928	85.00268428	148.7577295	HMDB0000995	2M+H	C21H28O2	36.2	0	3.712965085	Diacetylfusarochromanone
3.49_956.9722m/z	956.972178	pos	3.491983333	965.3852042	886.2291226	925.1830865	874.0633017	753.8883906	805.8406006	984.1809223	885.9308614	960.4137343	HMDB0000998	2M+Na	C9H16N3O13P3	38.3	0	4.028277206	"1,3-Butadiene"
6.22_665.1003m/z	665.1002627	pos	6.21965	1065.707721	1200.611571	1233.893194	1209.469612	1301.112933	1267.195053	860.2428509	1068.365045	1112.373613	HMDB0000999	2M+K	C8H16N3O8P	38.2	0	3.357808456	"(2S,3R)-2-[(1R)-1-[3,5-bis(trifluoromethyl)phenyl]ethoxy]-3-(4-fluorophenyl)morpholine"
9.98_872.0774m/z	872.0774225	pos	9.975116667	2797.359422	2062.661541	2344.302785	2119.038141	2141.756886	2030.02307	1969.177682	2154.77027	2287.418174	HMDB0001003	2M+NH4	C10H14N5O10PS	35.3	0	4.447487699	"3'-(2'',3''-Digalloyl-4'',6''-hexahydroxydiphenoylglucosyl)-phloroacetophenone"
9.32_372.3111m/z	372.3110664	pos	9.32405	1339.539461	474.5026151	286.2788283	474.2290581	182.8219418	386.0102438	207.1994435	451.6346835	71.18214844	HMDB0001009	2M+NH4	C11H17N2+	37.2	0	-3.122551704	(+)-Hydroxycitronellol
5.00_361.1802m/z	361.1802052	pos	4.99745	161.2595737	117.5901985	122.6236626	114.1508976	112.9605154	84.7329061	257.544897	136.5777796	98.14799215	HMDB0001010	2M+K	C10H13N2+	38.3	0	4.035434619	Glutaminyl-Glutamate
1.71_749.2515m/z	749.2514728	neg	1.71275	368.4000213	359.0390115	388.2596191	361.912376	270.1793217	276.5907215	431.3468954	398.4444312	407.9672735	HMDB0001013	2M+FA-H	C16H20N2O7	37.6	0	-1.181505547	"PI(17:1(9Z)/20:2(11Z,14Z))"
2.24_176.0387m/z	176.0387213	neg	2.23605	8.803341249	10.23281035	11.16007148	14.77284041	11.91447209	10.14971559	7.024361721	10.68465898	11.19251545	HMDB0001015	M-H	C6H11NO3S	37.5	0	0.18912497	Zucchini factor B
1.51_298.0704m/z	298.0703747	neg	1.512583333	63.93400131	62.32685251	63.39624405	73.32083466	78.3461508	65.99029079	57.15929273	68.20532843	70.19901237	HMDB0001016	M-H	C9H18NO8P	41	19.2	2.166617038	Simulanoquinoline
15.06_122.0962m/z	122.0962066	pos	15.06105	221.3113361	392.8719558	359.8294065	343.0489499	226.6608483	308.3032438	1074.066936	606.3656153	584.2458584	HMDB0001020	M+H	C8H11N	39.5	0	-1.81018399	Neryl rhamnosyl-glucoside
15.53_184.9851m/z	184.9851449	pos	15.5348	112.6531504	72.48622604	83.93202207	51.30658241	30.39594535	44.49181085	144.5868008	54.12558903	45.15114858	HMDB0001024	M+H	C3H5O7P	38.3	0	3.149020425	1-hexadecyl-glycero-3-phosphate
9.43_719.1662m/z	719.1661721	pos	9.42885	22.04612342	764.0669445	1058.177898	1491.929362	1495.384834	1081.523144	17152.66799	379.0683134	1379.875649	HMDB0001030	2M+K	C12H20O11	37.4	0	2.780210133	norerythromycin
9.09_303.2331m/z	303.233112	neg	9.090216667	516.6205709	405.3778199	408.4499843	559.1125212	554.4711626	526.3007428	394.5970996	400.4418477	409.0773527	HMDB0001043	M-H	C20H32O2	42	12.6	0.519916401	Porson
3.77_484.2666m/z	484.2665668	pos	3.769616667	204.3859319	146.3180137	166.9846126	180.6701423	176.6560352	171.6000918	124.3337087	114.4095174	180.8339874	HMDB0001054	M+NH4	C21H39O9P	37	0	-0.918460489	LPA(P-16:0e/0:0)
5.69_447.2150m/z	447.2150232	neg	5.686883333	0	2.784030044	5.174612529	6.898595241	10.66877696	8.14366942	0	2.12302081	2.75525616	HMDB0001054	M-H2O-H	C21H39O9P	35.4	0	-0.654544489	19-oxo-22Z-octacosenoic acid
1.42_424.1370m/z	424.1370052	neg	1.418433333	29.66104236	35.18497183	40.73688298	24.75575195	44.68140299	28.33630284	24.81942016	26.40890283	24.2784929	HMDB0001056	M-H2O-H	C19H21N7O6	37.8	0	-1.094618679	5-Hydroxyindoleacetic acid
7.96_797.1750m/z	797.1750207	pos	7.9551	67.61118674	87.30688678	135.1990597	87.98417127	113.0459684	117.9071321	43.52065953	85.16305995	129.6113661	HMDB0001066	2M+K	C13H21N3O8S	37.9	0	2.626352955	Brassicanal A
1.71_378.0979m/z	378.0979425	neg	1.71275	13.07352258	14.33060015	12.89053582	11.03173782	0	11.32065538	13.48513685	7.683912108	17.42616248	HMDB0001066	M-H	C13H21N3O8S	35.8	0	0.747242896	Daphniphylline
5.32_329.0048m/z	329.0048402	pos	5.316516667	226.554401	169.1362245	132.5031147	137.4024776	51.28070764	123.7765328	288.4838791	158.3340561	81.7283423	HMDB0001068	M+K	C7H15O10P	37.9	0	4.822746108	Tetrahydropentoxyline
2.15_376.1738m/z	376.173778	pos	2.148816667	5837.111854	5339.819488	5084.997315	4662.74038	4216.585013	4245.920243	7440.63266	5407.512867	5111.339694	HMDB0001069	M+NH4	C16H18N6O4	39.2	17.3	2.790621765	Triphosphate
10.84_827.6730m/z	827.6729633	pos	10.8364	15628.81998	12889.09638	14932.78928	292.7330976	427.8288247	294.2531659	641.8125439	134.0378702	209.4424594	HMDB0001072	M+H-2H2O	C59H90O4	35.4	0	3.367253277	PI(22:1(11Z)/0:0)
3.97_253.1195m/z	253.1195147	neg	3.9728	29.71139944	1.725485912	16.67942822	0	0	0	73.06295598	29.68593314	9.732717999	HMDB0001084	2M-H	C6H9NO2	38.4	0	0.527465206	PS(14:1(9Z)/14:1(9Z))
2.89_272.1610m/z	272.1610471	pos	2.891483333	0	23.85927987	42.51003428	37.00605627	32.69001559	110.1053945	14.71294149	14.66125725	92.85511938	HMDB0001084	2M+NH4	C6H9NO2	38	0	2.221185191	Citrulline
4.95_671.4500m/z	671.4499665	neg	4.950416667	81.96583133	66.77577187	68.03294532	114.2262802	69.39502489	68.68104584	90.56821174	70.34245808	71.31320286	HMDB0001085	2M-H	C20H32O4	36.9	0	-4.276954833	Cascaroside C
4.96_306.9988m/z	306.9987557	neg	4.96275	876.4741418	810.9317247	750.557945	687.2227319	597.5462362	955.4352005	1195.359517	846.6465331	802.3212436	HMDB0001090	M-H	C6H14O10P2	39.4	3.04	-0.609629062	"9,10-Epoxy-3Z,6Z-tricosadiene"
4.16_634.0484m/z	634.0484421	pos	4.164983333	227.9929954	255.0036837	206.883852	227.519357	235.9164868	228.8134188	175.1171303	211.1695762	203.4153068	HMDB0001090	2M+NH4	C6H14O10P2	37.4	0	3.533707911	GlcCer(d18:2/20:1)
4.35_698.3942m/z	698.3941904	pos	4.348433333	71.41026067	60.4367107	30.4182439	86.58712427	143.8374149	58.46446523	24.78672754	81.950486	56.76363452	HMDB0001091	2M+NH4	C20H24N2O3	35.4	0	4.379404841	3-hydroxyquinidine
5.66_740.4744m/z	740.4743729	pos	5.659633333	114.3090101	216.5975111	88.26516266	159.4123177	83.25745216	79.99861968	138.5952279	53.99459055	45.28021186	HMDB0001094	M+NH4	C40H68O7P2	35.2	0	-4.817510993	4-Hydroxyphenylacetyl-CoA
9.17_612.0733m/z	612.0732725	pos	9.167433333	0	0	0	13.42258159	92.91236941	40.16626253	0	36.92411965	85.58038727	HMDB0001095	M+Na	C16H25N5O15P2	35.2	0	3.078352238	PG(18:0/18:0)
1.44_185.0919m/z	185.0918539	pos	1.437616667	372.6844916	266.62389	209.6404625	196.5720803	129.9038906	176.0033747	672.5536271	294.5465195	253.5621136	HMDB0001104	M+H-2H2O	C8H16N2O5	37.4	0	-0.975881515	1-hexadecanyl-2-((2'-alpha-glucosyl)-beta-glucosyl)-3-beta-xylosyl-sn-glycerol
4.02_384.9943m/z	384.9942992	neg	4.018966667	12.35215226	8.519215608	4.536682129	2.866403319	1.670300107	12.37406952	23.59977968	7.918819847	4.228881407	HMDB0001112	2M+FA-H	C3H7O6P	39	0	0.138728238	"PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(11Z))"
1.72_199.1072m/z	199.107248	pos	1.721333333	552.3621739	571.2096706	503.8765634	492.894996	476.1219125	504.993777	671.2055744	569.757006	570.9628637	HMDB0001119	M+NH4	C9H11NO3	47.2	47.1	-2.599753327	"5,7-nonadienoic acid"
9.17_537.0118m/z	537.0118478	neg	9.1652	40.00030136	41.31061567	45.08685303	46.29242972	39.46067507	47.84273416	70.08558497	54.38768988	55.46495573	HMDB0001120	2M+FA-H	C5H12O7P2	38.7	0	4.050641292	Licoricidin
15.43_60.0445m/z	60.04447438	pos	15.4332	178.5437499	197.9700955	135.8133296	120.0189785	145.0338725	118.2745256	421.9836428	212.0825846	226.113267	HMDB0001122	M+H	C2H5NO	39.2	0	1.425553361	Flunisolide
4.65_223.0002m/z	223.0001741	neg	4.6501	109.8472563	92.0912501	81.92641792	66.7739392	44.17806673	87.10394477	174.5135759	94.40916658	95.67043149	HMDB0001125	M-H2O-H	C6H11O8P	37.3	0	-4.705009456	Hydroxidodioxidosulfidosulfate
4.75_238.9956m/z	238.995622	neg	4.752266667	54.35329819	41.68840282	44.4659271	39.93040082	25.8191635	52.29475977	81.48023048	49.51015186	46.49949373	HMDB0001127	M-H2O-H	C6H11O9P	37.8	0	-2.346519676	LysoPC(20:1(11Z))
5.00_353.2335m/z	353.2335297	neg	4.99675	141.3004919	172.5615094	163.9257396	206.1410277	250.7156452	227.2435413	95.61069445	161.1870111	162.8031161	HMDB0001139	M-H	C20H34O5	39.5	2.91	0.513696699	2-Methylcyclododecanone
10.11_301.2387m/z	301.2387308	neg	10.11166667	164.5535949	152.8901868	113.1400886	125.9723201	105.7995075	108.1962207	263.5677838	205.086851	109.9171007	HMDB0001140	2M+FA-H	C8H16O	39.2	0	1.161568885	Desogestrel
3.42_840.9312m/z	840.9311767	pos	3.418616667	104.3255122	77.41650811	90.75676793	84.16414485	30.55432882	75.08165838	61.0419191	49.3880163	61.61783125	HMDB0001143	2M+H	C6H15O15P3	37.1	0	-1.022821386	"Methyl (9Z)-6'-oxo-6,6'-diapo-6-carotenoate"
8.83_628.0658m/z	628.0657628	pos	8.82755	2823.314141	2540.287957	2747.415005	2894.95871	3078.261888	3075.768817	2155.521495	2741.876123	3162.028492	HMDB0001163	M+Na	C16H25N5O16P2	38.1	0	-1.009565485	Guaifenesin
4.57_223.0977m/z	223.0976529	neg	4.5706	8.836300687	7.019905674	9.281305883	9.19435566	6.899811426	10.70266915	12.79332678	9.5761564	7.311202107	HMDB0001164	2M-H	C6H8O2	38.6	0	0.314028115	beta-Sitosterol acetate
3.01_219.1128m/z	219.1128439	pos	3.011583333	134.1535361	58.89508458	73.53685009	55.77809084	30.20658333	56.45789079	142.6109601	65.35617025	60.68898813	HMDB0001169	2M+H	C6H7NO	38.6	0	0.182140259	PSF-A
1.15_613.1413m/z	613.1413175	neg	1.149266667	99.23830314	81.31366123	83.08036084	47.20409543	23.95184149	29.36923485	160.5470275	72.59589573	70.54315662	HMDB0001176	M-H	C20H31N4O16P	37.7	0	2.159672201	Palmitoyl glucuronide
13.92_212.0554m/z	212.0553641	neg	13.92346667	0	0	3.165508067	1.810913987	0	10.30038002	3.184246479	9.251461802	4.92577723	HMDB0001180	M-H2O-H	C9H13NO6	38.5	0	-4.682231174	Roxarsone
11.06_423.3270m/z	423.3269813	neg	11.06161667	3715.346334	2681.323186	2479.365144	2304.630195	1596.927864	1902.182819	3647.386559	2741.038433	2535.109257	HMDB0001181	M-H2O-H	C29H46O3	39.8	0.189	0.287336461	PI(P-16:0/14:1(9Z))
4.38_213.1132m/z	213.1131921	neg	4.380116667	1.139245755	3.270902633	2.721176147	1.787209496	2.667315503	2.989571118	2.120196651	2.037897135	3.022601568	HMDB0001184	2M+FA-H	C5H8O	38.8	0	-0.240938549	Capecitabine
15.48_875.7647m/z	875.7647313	pos	15.48386667	29.11057515	9.039245974	0	96.79488784	15.23747818	12.30685206	743.6681415	56.2146058	22.09816623	HMDB0001188	2M+Na	C30H50O	37.7	0	3.726890281	"3,4-Dihydroxy-tamoxifen"
1.60_233.1132m/z	233.1132401	pos	1.598433333	88.68679609	70.53653415	59.29390013	58.05979659	49.00946602	45.74555824	91.58666184	59.3652734	67.42370644	HMDB0001199	M+H	C9H16N2O5	45	36.3	0.181062008	Isoleucyl-Isoleucine
1.25_171.0411m/z	171.0411099	neg	1.254933333	104.4689413	78.4251548	92.79872472	79.7610931	66.66733404	72.78547394	133.269242	102.3988305	89.27969983	HMDB0001212	M-H	C6H8N2O4	38.4	0	-0.118421361	Heptanoylcholine
5.04_351.2183m/z	351.2182626	neg	5.043083333	1.111944484	3.541148875	3.272872925	4.455075391	12.19385727	6.644118417	0	1.975989793	2.240300696	HMDB0001220	M-H	C20H32O5	36.8	0	1.603841521	"14,15-Hxcontrol-D(11S)"
11.17_645.1215m/z	645.121534	pos	11.17343333	0	0	302.140991	726.2739708	1017.471805	668.1140509	10494.18691	0	1103.04545	HMDB0001227	2M+H	C10H15N2O8P	38.4	0	1.635484472	(+)-O-Methylarmepavine
1.44_321.0498m/z	321.049767	neg	1.4421	115.5968924	117.6684371	120.1960524	127.2161429	133.5985374	125.8249527	102.4026814	110.2163454	107.5900751	HMDB0001227	M-H	C10H15N2O8P	37	0	1.370571635	6-Hydroxy-5-[(4-sulfophenyl)azo]-2-naphthalenesulfonic acid
1.42_226.0125m/z	226.0124541	neg	1.418433333	36.57290125	27.49210745	21.15117655	10.80877329	7.881816285	5.071361739	80.46046492	37.79970499	29.11409032	HMDB0001228	M-H	C5H10NO7P	38.3	0	1.067036627	"DG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)"
5.50_138.0197m/z	138.0197173	neg	5.49505	18.3862633	14.75017158	15.33034847	15.43148352	5.97582685	3.911869075	26.93260011	22.27223914	17.35698885	HMDB0001232	M-H	C6H5NO3	38.5	0	0.364879774	1-Pyrroline-5-carboxylic acid
3.12_183.0917m/z	183.0916758	pos	3.118466667	15.67816042	23.98447346	39.0606323	22.48821228	44.4932048	30.95949462	0	26.47752667	27.263588	HMDB0001238	M+H-2H2O	C12H14N2O2	37.4	0	0.004774631	Midodrine
2.20_159.0921m/z	159.0921096	neg	2.201216667	5.310305639	5.011897447	6.730065615	7.6399242	3.515907332	2.071328713	3.622501247	4.164034295	8.692136256	HMDB0001240	M-H2O-H	C10H14N2O	36.9	0	-3.718895522	"2',3'-Dihydro-phytomenadione"
10.03_481.3456m/z	481.3456335	pos	10.0264	5514.658029	4960.107174	5431.402825	4868.907525	4730.81287	5000.218981	5631.41394	5696.864637	5298.233039	HMDB0001242	M+K	C30H50O2	34.5	0	3.152510055	O-Desmethyl-tramado glucuronide
10.47_686.4624m/z	686.4623972	pos	10.46933333	23.32305085	7.132388789	8.578735352	89.3921573	119.4786927	111.555672	55.58555109	38.66202584	82.49772722	HMDB0001244	2M+NH4	C20H30O4	35.8	0	-0.369829565	"PA(O-16:0/22:4(7Z,10Z,13Z,16Z))"
5.00_315.1361m/z	315.1360755	neg	4.99675	1.052518014	0	1.159881592	0	8.795404737	4.375222076	0	1.308043705	2.748160193	HMDB0001250	2M+FA-H	C8H9NO	37.3	0	3.867577176	Tyrosyl-Valine
1.14_146.1646m/z	146.164581	pos	1.139833333	121.4947042	148.3020705	126.3461147	162.0343187	177.7690582	159.2957878	94.39322841	127.6785733	125.857911	HMDB0001257	M+H	C7H19N3	49.4	58.5	-4.085554012	Juniperic acid
4.11_659.3105m/z	659.3104728	neg	4.108466667	79.62597312	66.41691498	107.5666931	50.59733491	63.05875469	70.8801682	64.6000291	81.39124347	69.89373281	HMDB0001261	M-H	C36H44N4O8	37.6	0	2.778721618	1-(1-Methylethenyl)-4-(1-methylethyl)benzene
4.46_678.3501m/z	678.3501076	pos	4.456416667	212.8943601	162.2344813	208.9597096	180.2819216	284.973	246.3536683	158.8971959	192.2375289	152.5028924	HMDB0001261	M+NH4	C36H44N4O8	35.5	0	0.556799612	"TG(12:0/13:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso6]"
8.92_401.1481m/z	401.1481049	neg	8.921383333	15.81314132	15.81995796	11.91497399	13.10843493	17.86376366	15.81297902	7.879729839	11.15187312	8.246868445	HMDB0001267	2M+FA-H	C9H10N2O2	38.5	0	4.062633421	PI(14:1(9Z)/14:1(9Z))
2.90_374.1834m/z	374.1834371	pos	2.902266667	15.29490243	25.21235796	68.161555	40.75973889	42.94747543	32.20864996	0	50.94239782	24.37049251	HMDB0001267	2M+NH4	C9H10N2O2	37.2	0	3.247174892	2-[(Methylthio)methyl]-2-butenal
15.76_246.9420m/z	246.9420192	neg	15.75588333	73.78024659	69.55920184	68.06570979	67.60477228	54.38525671	52.43841145	109.0814516	71.00574372	68.18589635	HMDB0001270	M-H2O-H	C3H8O10P2	38.4	0	2.220575003	N-stearoyl arginine
1.42_675.2901m/z	675.2901298	neg	1.418433333	42.81683311	26.79680965	51.73237215	43.33283484	49.66702026	50.36076114	30.66078833	43.62105258	52.27970925	HMDB0001272	2M-H	C16H22N2O6	37.2	16.2	2.71092514	Dolichyl b-D-glucosyl phosphate
3.49_586.3190n	604.3528103	pos	3.491983333	42215.48057	41180.54487	39382.20209	37298.54158	31883.8727	35677.35719	49247.41384	38994.9522	38110.77278	HMDB0001278	"M+NH4, M+K, M+Na, M+H"	C30H52O7P2	41.8	9.98	0.268551083	Caffeoylcycloartenol
1.77_159.0759m/z	159.0758965	pos	1.767216667	113.5122653	85.71122327	105.411687	70.19758104	54.59696372	60.90190201	134.1546792	106.6160271	84.17979499	HMDB0001280	M+NH4	C6H7NO3	37.7	0	-3.701976329	PI(15:0/13:0)
10.73_651.1249m/z	651.1248915	pos	10.73063333	0	0	22.027771	340.7933435	291.9359708	244.1495419	3100.727524	0	283.9797933	HMDB0001285	2M+Na	C10H20O7P2	38.8	0	-1.881238064	Pyridoxamine
2.65_244.1296m/z	244.1295528	pos	2.653283333	49.72035989	83.09283681	46.50952148	67.22072031	63.13307924	45.62655191	84.36839326	61.66450016	122.1332545	HMDB0001301	2M+NH4	C5H7NO2	38.4	0	1.637765731	Oxyphencyclimine
6.22_651.0940m/z	651.0940259	pos	6.21965	209.6080584	264.5589077	236.2273776	265.0956052	301.1682295	274.1877808	240.2286674	228.5941054	249.5787437	HMDB0001308	2M+Na	C8H15N2O9P	37.3	0	2.82087818	1-(6-[5]-ladderane-hexanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerophosphoethanolamine
8.90_575.0396m/z	575.0396206	pos	8.899416667	2910.790364	2977.146851	3305.758579	3223.931507	3618.292431	3365.380438	2806.013805	3156.519733	3544.790804	HMDB0001316	2M+Na	C6H13O10P	38.6	0	2.053197893	N-Methylene-ethenamine
4.47_399.0088m/z	399.0088261	neg	4.47495	118.465044	95.59386112	99.93601031	95.40218092	61.17107173	115.1530346	155.7979883	103.3972505	101.7713897	HMDB0001321	2M-H	C4H9O7P	38.2	0	-2.689832782	Caffeine
10.29_429.1795m/z	429.1794567	neg	10.28531667	58.11870138	41.94001885	45.49896074	22.04722228	16.5494196	17.20418313	49.40008226	28.07992437	20.29694212	HMDB0001324	2M+FA-H	C10H12N2O2	40.8	20.1	3.900639118	Dibutyl decanedioate
1.17_189.1593m/z	189.1592519	pos	1.172583333	58.63134246	62.14979952	61.51410654	54.62511986	47.84591876	59.42297571	97.92393801	53.93037541	80.28909601	HMDB0001325	M+H	C9H20N2O2	37.3	0	-2.670322477	Fumitremorgin B
5.33_869.0453m/z	869.0453434	pos	5.327483333	17.81780291	21.78159591	17.63528419	29.53475661	44.39052253	25.66324659	0	23.78275618	10.14269741	HMDB0001340	M+H	C20H28N10O21P4	38.5	0	-0.031639932	Alanyl-Serine
2.96_986.9641m/z	986.9641387	pos	2.955083333	0	45.25976172	52.24023438	51.59998355	50.3331724	38.7095028	18.06771311	43.42492789	36.15224641	HMDB0001342	2M+Na	C10H17N2O14P3	37.4	0	-3.743028328	Thiamine monophosphate
3.95_962.9715m/z	962.9714711	neg	3.950133333	84.89325797	79.50515625	44.07739234	66.95612997	26.08817144	23.63094655	80.30510339	87.22897805	58.87498964	HMDB0001342	2M-H	C10H17N2O14P3	33.9	0	0.229579021	Carboxyphosphamide
10.53_405.2257m/z	405.2256965	pos	10.53278333	71.89747668	27.42791196	41.2712245	6.901489213	51.00228238	33.71480188	153.5205096	97.13049077	54.73627036	HMDB0001365	2M+Na	C11H15N2O+	37.3	0	-1.047439373	1-O-Sinapoylglucose
1.42_129.0427n	257.0781245	neg	1.418433333	717.2070076	719.6192744	682.6094934	690.4927252	635.2057064	615.4507919	748.3890418	731.4009451	673.6454099	HMDB0001369	"2M-H, 2M+FA-H"	C5H7NO3	52.2	63.7	0.832293879	Pyrroline hydroxycarboxylic acid
1.60_155.0811m/z	155.0810833	pos	1.598433333	2994.8342	2578.160677	2297.810145	2232.970668	1831.431224	1785.985938	4077.539894	2423.521696	2390.233795	HMDB0001370	M+H-2H2O	C7H14N2O4	46	34.8	-2.213153281	24-hydroxy-10Z-tetracosenoic acid
