3341.3162	0
3339.7544	0
3338.1924	0
3336.6301	0
3335.0674	0
3333.5046	0
3331.9414	0
3330.3777	-418.60416
3328.8137	-409.81613
3327.2498	452.78143
3325.6851	519.33472
3324.1204	170.76393
3322.5552	116.80151
3320.9897	-605.52679
3319.4238	-414.77072
3317.8564	-578.24878
3316.29	335.50919
3314.7231	125.30684
3313.1563	282.00323
3311.5889	-374.10959
3310.021	-421.76782
3308.4531	-68.922523
3306.8848	674.18408
3305.3162	626.33344
3303.7456	-61.040138
3302.1765	47.291973
3300.6069	300.09415
3299.0369	51.48642
3297.4668	223.77682
3295.8962	42.84697
3294.3252	706.27777
3292.7527	425.80322
3291.1812	-135.25287
3289.6094	-120.47707
3288.0371	-338.49051
3286.4648	-70.430336
3284.8921	-729.29248
3283.3174	-471.83084
3281.7439	-595.24512
3280.1702	265.07718
3278.5962	115.3241
3277.0217	-154.14735
3275.4456	-536.31061
3273.8706	-718.56732
3272.2954	-973.09167
3270.7197	-904.02466
3269.1423	-515.19824
3267.5659	-263.37015
3265.9893	79.934402
3264.4124	-41.564312
3262.8337	155.39406
3261.2561	1167.1991
3259.6782	1189.028
3258.1001	1627.7311
3256.52	774.39313
3254.9412	418.8815
3253.3621	-488.38083
3251.781	-1135.7845
3250.2012	-776.45569
3248.6211	112.47982
3247.0405	206.49631
3245.4583	-394.23328
3243.8772	-394.13739
3242.2959	-155.46045
3240.7126	252.38759
3239.1306	24.921871
3237.5481	434.25412
3235.9639	403.3862
3234.3809	51.904293
3232.7976	-162.09872
3231.2124	-1140.7235
3229.6284	-171.41934
3228.0425	768.39752
3226.458	265.41147
3224.873	552.20923
3223.2861	-238.09517
3221.7007	290.68686
3220.113	446.19272
3218.5269	14.481908
3216.9404	205.46758
3215.3518	227.70456
3213.7646	-570.2757
3212.1755	-453.32086
3210.5879	-757.72839
3208.9995	-651.63568
3207.4097	563.99011
3205.8208	804.56232
3204.23	-104.24895
3202.6406	571.27332
3201.0493	-68.818657
3199.4592	173.15309
