3341.1133	1933.6666
3339.5518	1781.6666
3337.9897	1841.6667
3336.4272	2004.3334
3334.8647	1894.6667
3333.3018	1921.3334
3331.7383	2014.3334
3330.1748	1899.6667
3328.6108	2097
3327.0466	2206.3333
3325.4819	1837.3334
3323.9172	1854.3334
3322.3521	1941.6666
3320.7864	2162.6667
3319.2207	1794.6666
3317.6545	1936
3316.0881	2115.6667
3314.5212	2094.6667
3312.9526	2009
3311.3853	2034
3309.8176	2342.3333
3308.2495	4483
3306.6812	2107.6667
3305.1125	1882.6666
3303.5435	1888
3301.9741	2015.6666
3300.4031	1903.6667
3298.8333	2001.3334
3297.2629	1999
3295.6924	2042.3334
3294.1213	1818.6666
3292.5503	1998
3290.9788	1968.3333
3289.4053	1870
3287.8333	1994.3334
3286.2607	2083
3284.6877	2182.6665
3283.1147	2014.6667
3281.5398	2043.6666
3279.9661	1941
3278.3918	1975
3276.8174	1876.6666
3275.2427	2033.3333
3273.6663	1920.3334
3272.0908	1968.6667
3270.5151	1988.3333
3268.9392	1889
3267.3613	2007.6666
3265.7847	1928
3264.2078	1931.6666
3262.6304	1885.6666
3261.0513	1962
3259.4734	1862.3333
3257.8953	1681
3256.3167	1941.3333
3254.7363	1840.6666
3253.157	1892.6667
3251.5774	1626.3334
3249.9961	1719
3248.416	1654
3246.8354	1617
3245.2532	1660
3243.6721	1671.3333
3242.0906	1523.3334
3240.5088	1611.6666
3238.925	1582.6667
3237.3428	1551.3334
3235.7585	1647.6667
3234.1755	1545.6667
3232.592	1588.3334
3231.0068	1420.6667
3229.4229	1511.6666
3227.8384	1496.6666
3226.2522	1411.6666
3224.6672	1449.6666
3223.0818	1491
3221.4949	1367.6666
3219.9087	1501.3334
3218.321	1542.6666
3216.7344	1419.3334
3215.1475	1405.3334
3213.5586	1342.3334
3211.9712	1262
3210.3816	1494.6666
3208.7935	1287.6666
3207.2034	1385.3334
3205.6145	1343.6667
3204.0237	1480
3202.4343	1246
3200.8445	1296.3333
3199.2527	1328.6666
3197.6621	1356
3196.0698	1346.3333
3194.4788	1437
3192.8857	1286
3191.2939	1412.3334
3189.7002	1278
3188.1079	1217.3334
3186.5137	1198.6667
3184.9204	1182.6666
3183.3254	1197
3181.7317	1236.3333
3180.1362	1186.6666
3178.5417	1224.3334
3176.9456	1165.6667
3175.3506	1238
3173.7537	1229.3334
3172.1565	1365.6666
3170.5603	1269
3168.9624	1187.3333
3167.3657	1152
3165.7673	1082
3164.1699	1141
3162.5708	1170
3160.9712	1285.3333
3159.373	1139
3157.7727	1007
3156.1738	1168.6667
3154.573	1104.3334
3152.9719	1090
3151.3718	1054
3149.77	967.33331
3148.1694	1010
3146.5671	1129.6667
3144.9644	1087.3334
3143.3628	1045.3334
3141.7593	1080.6667
3140.1555	1084.6666
3138.553	1103.3333
3136.9485	1152
3135.3438	1086.3333
3133.7402	1068.6666
3132.1348	1269
3130.5291	1099
3128.9246	1018.3334
3127.3181	1082.6667
3125.7114	1103.6666
