3341.1133	1568.3333
3339.5518	1279
3337.9897	1519.6666
3336.4272	1453.3333
3334.8647	1541.3334
3333.3018	1425.3334
3331.7383	1393
3330.1748	1615.6667
3328.6108	1411.6667
3327.0466	1541
3325.4819	1534.6667
3323.9172	1619
3322.3521	1450.6667
3320.7864	1514.3333
3319.2207	1436
3317.6545	1471
3316.0881	1562.6666
3314.5212	1483
3312.9526	1615.6667
3311.3853	1517.6666
3309.8176	1409
3308.2495	1632
3306.6812	1563.6667
3305.1125	1540.3333
3303.5435	1478.6667
3301.9741	1647.3333
3300.4031	1562.6667
3298.8333	1625
3297.2629	1557.3333
3295.6924	1652.6667
3294.1213	1502.6667
3292.5503	1533.6667
3290.9788	1536
3289.4053	1422.6667
3287.8333	1607.3334
3286.2607	1539.3334
3284.6877	1463.6666
3283.1147	1531
3281.5398	1625.6667
3279.9661	1608.3333
3278.3918	1637.3334
3276.8174	1358
3275.2427	1537.6667
3273.6663	1598.3333
3272.0908	1608
3270.5151	1296.6666
3268.9392	1511.6666
3267.3613	1479
3265.7847	1387.3334
3264.2078	1443.6667
3262.6304	1378.6666
3261.0513	1375.6667
3259.4734	1413.6667
3257.8953	1410.6666
3256.3167	1378.3333
3254.7363	1529
3253.157	1389.3334
3251.5774	1490.3333
3249.9961	1500.6667
3248.416	1301
3246.8354	1471.6667
3245.2532	1414.3333
3243.6721	1507.3333
3242.0906	1416
3240.5088	1253.3334
3238.925	1372.3333
3237.3428	1287
3235.7585	1362
3234.1755	1370.3333
3232.592	1337.3334
3231.0068	1451.6667
3229.4229	1375.6666
3227.8384	1362
3226.2522	1306.3333
3224.6672	1332
3223.0818	1556.3334
3221.4949	1393.6667
3219.9087	1291.6667
3218.321	1372.3334
3216.7344	1381
3215.1475	1277
3213.5586	1240
3211.9712	1348.6666
3210.3816	1271
3208.7935	1375.6667
3207.2034	1368
3205.6145	1462.3334
3204.0237	1343.3333
3202.4343	1299.6667
3200.8445	1455
3199.2527	1250
3197.6621	1287.3334
3196.0698	1240
3194.4788	1301.6667
3192.8857	1351.3334
3191.2939	1282.3333
3189.7002	1271.6667
3188.1079	1190
3186.5137	1383.3334
3184.9204	1218
3183.3254	1196.6666
3181.7317	1143.6666
3180.1362	1256
3178.5417	1311
3176.9456	1299.3333
3175.3506	1234
3173.7537	1256.6666
3172.1565	1354.3333
3170.5603	1376.3333
3168.9624	1345.3333
3167.3657	1236.6667
3165.7673	1362
3164.1699	1381.3333
3162.5708	1310
3160.9712	1286.6667
3159.373	1350
3157.7727	1200
3156.1738	1300.6667
3154.573	1175
3152.9719	1136.6667
3151.3718	1211
3149.77	1209
3148.1694	1292.3333
3146.5671	1262
3144.9644	1270.6667
3143.3628	1334.3333
3141.7593	1294.3333
3140.1555	1194.6667
3138.553	1272.3333
3136.9485	1185.6667
3135.3438	1450
3133.7402	1265.3333
3132.1348	1202.6667
3130.5291	1366
3128.9246	1207.6667
3127.3181	1258
3125.7114	1320
3124.1057	1199
3122.4985	1295.6667
3120.8909	1438
3119.2827	1226
3117.6758	1308.3334
3116.0671	1284
3114.458	1220.6666
3112.8503	1295
3111.2405	1290
3109.6306	1176.3333
3108.0203	1236
3106.4111	1395.3333
3104.8	1127.3333
3103.1887	1504
3101.5771	1293.6667
3099.9651	1253.3333
3098.3542	1292.6667
3096.7415	1325.3333
3095.1287	1273
3093.5151	1339.3334
3091.9031	1154.6667
3090.2891	1198.6667
3088.6748	1246.6667
3087.0601	1331.6667
